0.0	Nokia entschuldigt sich für „gefälschte“ Anzeige	USA verzichtet auf Fahrer auf Pak-Hilfe
3.0	US-Drohnenangriff tötet 5 Militanten in Pakistan	Drohnenangriff tötet vier mutmaßliche Militanten in Pakistan
4.4	Syrien-Rebellen verlassen belagerten Homs	Syrische Rebellen ziehen sich aus dem belagerten Homs Bezirk zurück
4.0	USA ordnet nicht wesentlicher Mitarbeiter Sudan, Tunesien zu verlassen	USA ordnet nicht wesentliches Personal an, Tunesien, Sudan zu verlassen
4.6	Ägyptens Mubarak kritisch	Ägyptens Mubarak in kritischem Zustand
3.33333333333333	Assad sagt, dass Söldner hinter Syrien-Unruhen stehen	Assad wirft die USA vor, den syrischen Aufstand zu heizen
0.0	Japan PM löst Unterhaus für die Wahl	Iran und Weltmächte setzen auf Nukleargespräche
2.0	Zwei wurden im neuen israelischen Streik gegen Gaza getötet: Sanitäter	5 sterben in Streiks auf Gaza, Militante Flut Israel
3.2	Navy Jet stürzt in Virginia Gebäude, verletzt sechs	Navy Jet stürzt in Virginia Wohnungen,9 verletzt
3.2	Ein NATO-Soldat wurde in S. Afghanistan getötet	Britischer Soldat im Süden Afghanistans getötet
4.2	Spanien Arbeitslosenquote erreicht neuen Höchstwert	Spaniens Anträge auf Arbeitslosen schlagen neue Hoch
3.6	Türkei klettert Jets in der Nähe von Grenze	Die Türkei scrambelt Jets an die syrische Grenze
0.0	Zwei sterben in Syrien Gewalt nach UN überwacht Land	Zwei Jahre Dopingverbot für Contador
1.0	Zivilist, Überläufer in Syrien getötet, sagt NGO	Syrische Bewaffnete töten drei syrische Offiziere: NGO
1.2	Taiwan rasselte von starkem Erdbeben	China erschüttert von Doppelerdbeben
2.8	Paul Tucker der Bank von England durch Libor Chaos verdorben	Bank of England Stellvertreter bestreitet Ordnung Rigging
4.4	Rotes Kreuz sagt Verhandlungshalt für den Kampf in Syrien, um Hilfe zu nehmen	Rote Kreuz verhandelt Syrien Waffenstillstand, um Hilfe zu bringen
0.8	Syrische Kräfte schießen Zivilisten auf Bus	Syrische Kräfte, Rebellen kollidieren in der Nähe der Türkei
4.4	Deutsches Parlament unterstützt griechisches Rettungsabkommen mit überwältigender Mehrheit	Deutsches Parlament billigt griechische Rettungsaktion
3.4	Bombardierungen, Zusammenstöße in Syrien fortsetzen	Bombenanschläge, Zusammenstöße, wie Syrien-Opposition Waffen sucht
2.4	Birmas Reformen bringen Lockerung der US-Sanktionen	Burma-Aktivisten sagen, gehen langsam auf die Lockerung der Sanktionen
0.2	Usain Bolt gewinnt 200m — Steven Howard Reaktion	Facebook Mobile Gewinne treiben Umsatzwachstum: Reaktion
0.4	Dutzende Tote in Taliban Resort Angriff	„Indien-Polizei nennt 3 Iraner in Botschaftsangriff“
3.8	Schwerer Kampf Felsen Ostsyrien vor der Umfrage	Schwerer Kampf Felsen Ostsyrien - Bewohner
2.8	China Yuan schwächt gegenüber USD Montag auf 6.3282	China Yuan zieht sich gegen USD Donnerstag zu 6.2697 zurück
1.4	7 Tote in der christlichen Schule schießen	5 wurden in Ohio Schule Schießerei verwundet
3.2	Indonesien Anti-Terror-Mannschaft tötet zwei mutmaßliche Militanten	Indonesische Polizei schießt verdächtige Militanten in Bali
4.0	US-Wahl: Mitt Romney räumt Niederlage ein, als Barack Obama zweite Amtszeit gewinnt	Romney räumt Wahl nach Obama im Telefonanruf ein
3.2	Armenier stimmen bei Parlamentswahlen	Armeniens parlamentarische Abstimmung ein Test für den Präsidenten
1.6	Sachin Tendulkar wird als indischer Senator vereidigt	MP Sachin Tendulkar sagt nein zu Govt Bungalow
3.6	Navy Jet stürzt in Mehrfamilienhaus	U.S. Navy Jet stürzt in Virginia Mehrfamilienhäuser ab
1.5	Romney gewinnt groß in Puerto Rico primären	Romney gewinnt Illinois Primär
4.2	Yahoo! um Googles Mayer als CEO zu benennen: Bericht	Yahoo benennt Google Exec Mayer als CEO
2.0	US-Soldat des afghanischen Massakers angeklagt stellt prominenten Strafanwalt	US-Soldat der Tötung afghanischen Zivilisten angeklagt identifiziert
1.6	Beben der Stärke 6,0 trifft Norditalien: USGS	Beben der Stärke 5,9 trifft Sunda Strait, Indonesien: USGS
4.4	US-Regierung benennt offiziell Haqqani Netzwerk als Terroristen	USA benennt Haqqani Netzwerk als Terroristen
3.0	Motorsport: Schaltfläche am schnellsten im ersten F1-Training des Jahres	Button bietet beste Zeit nach dem ersten Training
4.8	Rangers stimmten in Division Drei	Rangers stimmte in die dritte Liga
4.2	Newark Bürgermeister rettet Nachbarn vor Feuer	Newark Bürgermeister rettet Nachbarn vom brennenden Haus
2.25	F1-Proteste in Bahrain	Ein Tag der Wut in Bahrain
3.0	New Yorker Börse wird Mittwoch wieder eröffnet	DealBook: Börsen bereiten sich auf die Eröffnung vor
2.6	Homs Mörtel Feuer tötet 105	Homs Offensive tötet 200
2.0	Hunderte Ehrenstudent in Ohio Schießen getötet	Bestattungsset für Ohio Schießopfer
3.0	Bomben im Süden Thailands töten 5, Wunde 50	Bomben in Thailand töten 14, Wunde 340
0.2	US-Gesetzgeber machen nächsten Schritt zu neuen Sanktionen im Iran	Somalia Gesetzgeber für neuen Präsidenten stimmen
0.4	Barack Obama gibt zu, dass die USA „mehr Atomwaffen haben, als wir brauchen“	Französischer Schütze will „mit Waffen in den Händen sterben“
1.8	2 Raketen in der Region Eschkol getroffen; keine Verletzungen	10 Raketen in 20 Minuten im Regionalrat von Eschkol
0.6	„Verraten“ behinderte Arbeiter protestieren gegen Remploy Schließungen	Der Mai ist geprägt von Protesten gegen Sparkürzungen
4.0	DR Kongo Rebellen töten Park Ranger	Rebellen töten zwei Parkranger im östlichen Kongo
0.8	Neun pakistanische Truppen wurden im militanten Hinterhalt getötet	Handel: Pakistan, Indien vereinbaren, es einen Schritt voraus zu machen
3.2	74 Tote in Ägypten Fußball Gewalt	Mindestens 73 sterben bei ägyptischen Fußballplatz Invasion
0.2	Unruhen in angespannten Nigeria hinterlässt mindestens 95 Tote	Südwest-China-Beben töten mindestens 50
3.0	Hurrikan Sandy macht Landfall im Südosten Jamaika: NHC	Hurrikan Sandy erreicht Jamaika
1.5	Bemerkungen mit Premierminister Elkeib nach ihrem Treffen	Bemerkungen mit Außenminister Koichiro Gemba
1.2	Barrick in Gesprächen mit China-Unternehmen über afrikanische Vermögenswerte	Obama Aide hält Gespräche in China nach Syrien Veto
3.0	Mall Angreifer verwendet 'weniger ist mehr' Strategie	In Kenia haben Angreifer die Strategie „Weniger ist mehr“ verwendet
3.8	Schwache Erträge ziehen Aktien niedriger	Schwache Einnahmen ziehen Aktien niedriger auf der Wall Street
3.2	6,8 Beben schlägt Salomonen	Beben der Stärke 6.3 trifft Salomonen: USGS
4.6	Flüssiges Ammoniak-Leck tötet 15 in Shanghai	Flüssiges Ammoniak-Leck tötet mindestens 15 in Shanghai
4.0	Freunde Syriens erkennt Oppositionskoalition als legitimen Vertreter des syrischen Volkes an	U.S., Friends of Syria erkennen Opposition als alleiniger Vertreter an
3.0	Weiner bleibt im Rennen des Bürgermeisters NYC inmitten eines neuen Sexting-Skandals	Weiner zuckt aus neuesten Online-Sex-Skandal
0.0	Todesopfer steigt in Russland Flugzeugabsturz	Todesopfer steigt auf 39 in Italien Trainer Absturz
2.8	Indische Medien: Commonwealth-Gipfel	Indischer PM kuppeln Commonwealth-Gipfel
5.0	Syrien Militärpolizei Hauptdefekte gegen Opposition	Syrien-Militärpolizei Hauptdefekte zu Rebellen
4.6	Boeing 787 Dreamliner fängt Feuer; Vorrat schlägt ein	Boeing Stock stürzt nach Brand auf 787 Dreamliner
2.6	Yvette Cooper unterstützt Homosexuell Ehe Rechnung	Weißes Haus unterstützt Homosexuell Ehe
3.8	Fünf wurden bei belgischen Trainer Absturz getötet	Jugendliche unter 5 Toten in belgischen Busabsturz
3.4	Bewaffnete entführen sieben ausländische Arbeiter in Nigeria	Sieben ausländische Arbeiter in Nigeria entführt
5.0	Schweizer Tourist „gang-vergewaltigt“ in Indien	Schweizer Touristenbande in Indien vergewaltigt, sagen Polizei
4.2	Palästinenser kollidieren mit israelischen Streitkräften im Westjordanland, Jerusalem	Palästinenser kollidieren mit Sicherheitskräften in W. Bank
4.6	Israelische Flugzeuge schlagen in Syrien	Israel startet Luftangriff in Syrien
0.4	Die Iraner stimmen bei Präsidentschaftswahlen ab	Keita gewinnt Präsidentschaftswahl in Mali
2.8	100 wurden bei neuen Darfur-Stammeszusammenstößen getötet	'9 Toten' in New Darfur Tribal Clash
1.4	Protest gegen US-Drohnenangriffe in Pak verschoben	6 wurden in US-Drohnenangriff in Nord-Pakistan getötet
3.2	12 wurden bei Busunfall in Pakistan getötet	10 wurden bei Verkehrsunfall in Nord-Pakistan getötet
5.0	Carney setzt hohe Messlatte bei BoE	Carney setzt hohe Messlatte für Veränderungen bei der Bank of England
2.4	8 nach tödlichem Zusammenbruch des Gebäudes in Bangladesch verhaftet	Vier festgenommen, da die Maut in Bangladesch auf 352 steigt
2.8	Selbstmordattentäter tötet 3 an US-Basis in Afghanistan	Selbstmordattentäter greifen US-Basis in Afghanistan an
0.6	Afghanen strömen zu Hochschulen, auch wenn die Taliban Webstuhl	Afghanischer Bezirksgouverneur Defekte an Taliban
5.0	Nordkorea verschiebt Familientreffen mit Süden	Nordkorea „verschiebt“ Familiengewerkschaften mit Südkorea
0.6	Apple Umsatz verpasst wieder, iPhone enttäuscht	US-Handelsagentur Regeln für Samsung, verbietet iPhone 4 Importe
3.4	Bewaffnete töten 10 ausländische Touristen im Norden Pakistans	Bewaffnete töten 11 ausländische Kletterer in Pakistan
4.4	David Beckham kündigt Rücktritt vom Fußball an	David Beckham zieht sich aus dem Fußball zurück
4.0	Matt Smith verlassen Doctor Who nach 4 Jahren	Matt Smith beendet BBC's Doctor Who
0.0	Generationen geteilt über homosexuelle Ehe	G20-Gipfel endet aufgeteilt über Syrien
1.6	23 getötet im Irak Autobombenanschläge	10 wurden im Irak Bombenangriff getötet
5.0	Mann, der sich auf National Mall in Brand gesetzt hat, stirbt an Verletzungen	Mann „der sich selbst in der Ablaze' auf National Mall stirbt
1.4	Taliban-Angriffe töten 17 Zivilisten in Afghanistan	Serie von Angriffen töten 10 Polizei in Afghanistan
1.6	Ägyptischer Minister überlebt Attentat	Syrischer Premierminister „überlebt Attentat“
4.6	Ex-First Lady Barbara Bush verlässt Texas Krankenhaus	Ehemalige First Lady Barbara Bush verlässt Krankenhaus
4.0	Schumacher im Koma nach einem Skikunfall	Michael Schumacher immer noch im Koma kämpft um sein Leben nach einem Skiunfall
5.0	11 wurden in chinesischen Polizeirevier Angriff getötet	Elf getötet in China Polizeirevier Angriff
4.0	Bradley Cooper und JJ Abrams in Vorträgen über die Dreharbeiten eines Lance Armstrong Biopic	Bradley Cooper in Vorträgen zu spielen Lance Armstrong in Biopic
3.8	Boeing Flugzeug-Abstürze in Russland, 50 getötet	Boeing Flugzeug stürzt in der russischen Stadt Kasan, 50 getötet
4.4	EU-Minister „entschlossen“, Pferdefleisch-Skandal zu lösen	EU-Minister führen Krisengespräche über Pferdefleisch-Skandal
4.8	Thailändische Oppositionspartei boykottiert Parlamentswahlen	Thailändische Opposition kündigt Wahlboykott an
2.6	Bangladesch Gebäude Zusammenbruch Todesopfer trifft 540: Armee	Bangladesch Gebäude Zusammenbruch Tod Maut geht 1.000
4.2	Jagan Reddy verlagert ins Krankenhaus, Machtkrise setzt sich in Seemandhra fort	Telangana: Jagan wird Donnerstag im Krankenhaus verbringen; Blackout setzt sich in Seemandhra fort
2.6	Zentralafrikanische Republik Präsident von Rebellen gestürzt	Präsident der Zentralafrikanischen Republik, Premierminister nach unten
5.0	Brasilien gebunden 2-2 von England als Maracana wieder öffnet	Brasilien von England gehalten 2-2 als Maracana wieder eröffnet
3.8	California Lauffeuer: 1.900 auf der Linie als Feuerwehrleute arbeiten, um Schaden zu begrenzen (+Video)	Kalifornien-Lauffeuer wächst, aber Beamte sagen, dass Feuerbesatzungen Fortschritte machen
3.0	George W. Bush warnt vor bitterer Einwanderungsdebatte	George W Bush wiegt Einwanderungsdebatte
3.4	Mandela ins Krankenhaus eingeliefert, Reaktion auf die Behandlung	Mandela kam ins Krankenhaus, nachdem er aufhört zu reden
1.2	Russland verurteilt Nordkoreanischen Atomtest	Südkorea bestätigt, dass Nordkorea umstrittenen dritten Atomtest durchgeführt hat
4.4	Hunderte von bangladesch Bekleidungsfabrik Arbeiter krank	Hunderte werden krank in Bangladesch Fabrik
2.0	Jemen Selbstmordattentat tötet Soldaten	Weibliche Selbstmordattentäter tötet 16 auf der russischen Station
2.8	18 gefangen in russischen Kohlebergwerk Explosion	Zehn Tote in Russland Kohlemine Explosion
4.6	Thai-Demonstranten brechen in das Hauptquartier der Armee ein	Thailändische Demonstranten stürmen Armee Hauptquartier
4.4	Israel führt Luftangriff auf Syrien	Israel startet neuen Luftangriff gegen Syrien
2.2	Polizei feuert Tränengas, um Demonstranten in Tunis zu zerstreuen	Polizei feuert Tränengas auf Demonstranten in Kairo
3.8	Ägyptens wichtigste Opposition lehnt den Aufruf des Präsidenten zum Dialog ab	Ägypten Opposition ermüht Reaktion auf Mursi Dialog Aufruf
1.4	Tokio veranstaltet die Olympischen Spiele 2020	Wrestling wird bei den Olympischen Spielen 2020 in Tokio spielen
4.6	Wohnungsbau startet 6,8% im Mai	Mai Wohnungsbau startet 6,8%
5.0	>Kubas Castro übernimmt CELAC-Präsidentschaft	Kubas Castro übernimmt CELAC-Präsidentschaft
0.2	Erdbeben der Stärke 6,9 trifft Neuseeland	Erdbeben der Stärke 5,6 erschüttert Iran
3.0	Dutzende befürchteten in Indien Gebäude Zusammenbruch gefangen	Retter Rennen, um 20 noch in Indien Gebäude Zusammenbruch gefangen zu finden
1.2	Tägliches Pressebriefing: Südsudan	Tägliches Pressebriefing: Syrien
3.2	Islamisten greifen Nord-Mali Stadt nach Selbstmordattentaten an	Islamisten greifen malische Truppen in Gao an
2.2	Großbritannien wird abschieben von Abu Qatada	Großbritannien verliert Gebot, radikalen Kleriker Abu Qatada abzuschieben
0.8	Französisches Parlament unterstützt Reform des Prostitutionsgesetzes	Russisches Parlament zu prüfen Verbot der US-Adoptionen
2.6	Schüsse, Explosionen, die als Thais gehört wurden, weiter Protest in Bangkok	Schüsse, Explosionen rocken Thai Protest Tag vor Umfragen
1.6	Israelisches Militär konzentriert sich auf die nördliche Grenze	Ägyptens Militär übernimmt die Kontrolle über Muslimbruderschaft, Unterstützer
1.0	Nordkorea blockiert Kaesong-Zugang	Nordkorea schwört, Atomanlagen neu zu starten
0.4	Manning zu 35 Jahren Haft verurteilt	Ariel Castro zu 1.000 Jahren Haft verurteilt
3.4	US-Senat genehmigt Fiskalkliffen-Deal	Es ist offiziell: Deal erreicht auf „Fiskalklippe“
5.0	Zimmerman stoppte für die Beschleunigung in Texas, mit Warnung freigelassen	Zimmerman zog über in Texas für die Beschleunigung, gegeben Warnung
1.4	Irans Rohani warnt vor Talibanisierung in Syrien	Russland, China besorgt über israelische Luftangriffe in Syrien
0.0	Syrien bestreitet Berichte über tödlichen Damaskus Nervengasangriff	US-Verbündete erhalten Hilfe, um iranische Computerangriffe abzuwehren
3.4	China-Aktien schließen höher nach Wirtschaftssitzung	China-Aktien schließen am Mittwoch höher
3.4	Russland enthüllt 30 Milliarden Dollar Ölverbindung zum Pazifik	Russland enthüllt 25 Milliarden US-Dollar Ölverbindung zum Pazifik
2.0	Polizei tötet Schütze, finde 3 weitere Tote in Colo. home	4 Tote nach Polizeistandoff mit Bewaffneten verbarrikadiert in US-Haus
3.0	Dolce und Gabbana wegen Steuerhinterziehung verurteilt	Dolce und Gabbana im italienischen Steuerfall bestraft
3.8	7,2-Magnitude Beben trifft Pakistan: CENC	Erdbeben der Stärke 7,7 trifft SW Pakistan
4.4	Asteroiden-Reißverschlüsse zwischen Erde und Satelliten	Asteroid passiert Erde im Fliegenvorbeigehen
2.0	Kampf um Mali Stadt reflektiert islamistische Taktiken	EU wird Mali Armee ausbilden, um nordislamistische Militanten zu bekämpfen
0.0	Zwei Santa Tracker, die dieses Weihnachten konkurrieren	Spanien dreht die Uhr auf Siestas zurück
2.6	Schiffe Zug für den Transport von syrischen Chemiewaffen	Syrien lädt chemische Waffen in Bomben ein und wartet auf Assad-Befehl
2.2	2 Tote, 11 wurden bei Angriffen im Irak verwundet	15 Tote, 90 Verletzte bei neuen Angriffen im Irak
1.0	Können die USA darauf vertrauen, dass Syrien chemische Waffen übergibt?	USA sagen, dass Syrien Sarin Gas in chemischen Waffen verwendet haben könnte
3.4	Mexikanische Sängerin Jenni Rivera glaubte bei Flugzeugabsturz getötet	Jenni Rivera, mexikanischer Musikstar, stirbt bei Flugzeugabsturz
1.8	Bangladesch Gericht verurteilt ersten Gesetzgeber wegen Kriegsverbrechen zum Tode	Britischer Premierminister drängt Sri Lanka auf Kriegsverbrechen
4.0	Mugabe erklärte Gewinner der umstrittenen Wahlen	Simbabwe: Mugabe erklärte Gewinner in umstrittener Abstimmung
3.6	Die Zahl der Todesopfer steigt auf 15 in Indonesien Boot sinkt	Indonesien: Todesopfer steigt auf 11 in Indonesien Boot kentern
3.8	Ägyptisches Gericht verbietet Muslimbruderschaft	Ägypten Gericht verbietet Muslimbruderschaft 'Aktivitäten'
4.2	Rouhani führt in der iranischen Präsidentschaftswahl - vorläufige Ergebnisse	Rouhani führt in der ersten Iran-Zählung
0.6	Polizei hat in Belfast Flagge Proteste angegriffen	Politiker in Flaggen-Gewaltgesprächen
1.0	S.Korea schlägt „letzte“ N.Korea Gespräche über Kaesong vor	Nordkorea schlägt hochrangige Gespräche mit den USA vor
1.8	Indien Gangvergewaltigung Opfer „kämpfen gegen die Chancen“	Indische Vergewaltigung Opfer stirbt in Singapur Krankenhaus
2.8	Bewaffnete töten 9 ausländische Touristen, 1 Pakistani	Bewaffnete töten 11 ausländische Touristen in Pakistan
3.2	Erklärung der Sprecherin der Hohen Vertreterin Catherine Ashton zu den jüngsten Angriffen im Irak	Erklärung der Sprecherin der Hohen Vertreterin der EU, Catherine Ashton, zur Wiederaufnahme der Hinrichtungen im Irak
3.0	Ägypten erhöht die Sicherheit vor Pro-Morsi-Protesten	Ägypten setzt sich für massive Proteste ein
2.0	Yacimovich fordert Kabinett auf, palästinensische Gefangene Freilassung zu genehmigen	Israel erklärt sich bereit, 104 palästinensische Gefangene zu befreien
0.4	Palästinenser bauen einen weiteren Westjordanland Zelt Protest	Palästinenser' erste UN-Abstimmung symbolisch noch historisch
3.6	Bangladesch Gebäude Zusammenbruch Todesopfer trifft 362	Bangladesch Gebäude-Zusammenbruch Todesopfer steigt auf 580
2.5	Israelische Gesandte über Siedlungspläne beschworen	Großbritannien beschwört israelischen Gesandten über Siedlungen
5.0	2 Tote, 2 wurden in Nevada Mittelschule Schießerei verletzt	Nevada: 2 Tote, 2 verletzt in der Mittelschule Schießen
4.2	Verbot von gemischten Geschlechtsschulen der Hamas tritt in Kraft	Hamas in gemischten Geschlechtsschulen „Verbot“
0.4	Mann verhaftet, nachdem Polizisten in Leeds erschossen	Navy Panel drängt Verdränger von Offizier, der Tod vorgetäuscht
0.6	Ukrainische Premierminister tritt inmitten von Protesten zurück	Türkischer Premierminister signalisiert Rückkehr zur Hardline auf Demonstranten
2.2	Obama wird sich auf die Wirtschaft in der Lage der Union konzentrieren	Factbox: Worauf es in Obamas Rede zur Lage der Union zu achten ist
1.0	Google startet Internet-Beaming-Luftballons	Google 'spielen internationale Steuerspiel'
4.8	Irak unterstützt Ägypten Crackdown gegen Morsi-Unterstützer	Irak unterstützt Ägypten Vorgehen gegen Mohamed Mursi Unterstützer
3.8	Russland gibt anfängliche OK zu amerikanischen Adoption Verbot	Russland gibt erste Genehmigung zum Adoptionsverbot
2.8	Fünf verurteilt im Falle des Kosovo-Organhandels	Kosovo: 3 bekommen Gefängniszeit in Organhandel Fall
4.4	Hrithik Roshan, Frau Sussanne Teil Wege	Hrithik Roshan, Sussanne zur Scheidung
5.0	Gunman Unter 7 Toten nach Florida Wohnung Shooting	Gunman unter 7 Toten nach Fla. Wohnung Schießerei
1.0	Obama lotet Fortschritte bei Homosexuellen Rechte in der Eröffnungsrede	Tausende protestieren Homosexuell Ehe in Frankreich
2.2	Welle von Bombenanschlägen tötet 15 im Irak	Autobomben töten mindestens 49 im Irak
4.6	In Schock versetzt Obama Syrien Streik in die Warteschleife	Obama bringt Syrien-Streik auf Eis
1.8	Israel schlägt Syrien, als die Spannungen bei Waffen steigen	Luftangriffe verwundet Zivilisten in Syriens Deraa
2.6	Bewaffnete töten neun Menschen im Nordwesten Pakistans	Militante töten 6 Soldaten im Nordwesten Pakistans
1.2	Der Flugzeugabsturz von San Francisco auf einen Blick	Zwei Tote, 181 verletzt bei San Francisco Luftabsturz
2.2	8 nach tödlichem Zusammenbruch des Gebäudes in Bangladesch verhaftet	Arbeiter protestieren nach dem Zusammenbruch des Baus Bangladesch
0.0	X'mas Kreuzfahrt-Passagiere von Norovirus getroffen	Fehlender Kreuzfahrt-Passagier ist ein NSW ambo
3.5	Mordanspruch wegen Dianas Tod Neue Informationen, die an die Polizei über den Tod von Prinzessin Diana und Dodi Fayed weitergegeben wurden, beinhalten eine Behauptung, dass sie ermordet wurden.	Diana und Fayed Death Info erhielten neue Die Todesfälle von Prinzessin Diana und Dodi Al Fayed werden von der Polizei wieder angesehen, nachdem sie Informationen erhalten haben.
1.4	Snowden bittet, in Russland zu bleiben	Snowden veröffentlicht erstes Russland Video
2.2	Chinesische Aktien schließen tiefer Mittwoch	Chinesische Aktien schließen höher Freitag
3.4	Magen Bug zu verursachen kränkende Nadal Australian Open verpassen	Rafa Nadal verpasst Australian Open
4.8	Narendra Modi verspricht harten Stand gegen Pakistan	Indiens Modi verspricht harte Haltung gegen Pakistan
3.4	Ägyptisches Gericht hält Mubaraks Freilassung	Ägypten Gericht ordnet Freilassung von Mubarak
5.0	Pfadfinder verzögern Entscheidung über die Zulassung von Homosexuellen	Boy Scouts of America verzögert Abstimmung über Aufhebung des Verbots von Homosexuell
1.4	2 Autobomben töten 8 im Südirak	Auto-Bombardierung tötet 14 im Nordirak
4.0	Van der Sloot heiraten im Gefängnis	Joran Van Der Sloots plant zu Heiraten Im Peru-Gefängnis
3.0	Tokyo Aktien schließen 0.26pc	Tokyo-Aktien schließen 1,53% ab
2.2	China Aktienindex Futures schließen höher — 4. Dez.	China Aktienindex Futures schließen tiefer — 24. Januar
2.8	Bilder des Tages: 7. August 2013	Bilder des Tages: 11. April 2013
2.8	Palästinenser „getroffen“ von israelischem Feuer in Gaza	Zwei Palästinenser wurden bei einem israelischen Luftangriff auf Gaza getötet
4.6	Jesse Jackson Jr. und Frau zu betrügen schuldig zu betrügen	Jesse Jackson Jr., Ehefrau, die wegen Betrug schuldig ist
4.4	USA vertreibt Venezuela Diplomaten in Reihe	USA vertreibt venezolanische Diplomaten
3.4	BBC Veteran Hall gibt Kindesmissbrauch zu	Stuart Hall gibt Sex Angriffe auf Kinder
0.6	7 getötet, 3 verletzt in Südchina Verkehrsunfall	20 getötet, 44 verletzt bei philippinischen Verkehrsunfall
3.4	Ryanair meldet Rekordgewinne, warnt aber das Wachstum voraussichtlich in diesem Jahr verlangsamen	Stansted: Ryanair meldet Anstieg der Jahresgewinne um 13%, warnt aber vor einem langsameren Wachstum in diesem Jahr
3.0	Aktien zu beobachten bei Schließung am Montag	Aktien zu beobachten bei Schließung am Donnerstag
4.0	50. Jahrestag des Todes von JFK erinnert sich	Zum 50. Jahrestag des Todes von JFK hält Dallas sein erstes Denkmal
1.2	Erdbeben der Stärke 6,3 trifft Taiwan	Erdbeben der Stärke 7,7 trifft SW Pakistan
0.8	Bücher, die Kindern helfen, über Boston Marathon Nachrichten zu sprechen	Bericht über zwei Explosionen bei der Ziellinie des Boston Marathons
2.6	Tech-Sektor heizt auf: Google und IBM verbuchen starke Erträge	Google-Aktien steigen über $1.000 auf starke Gewinne
1.0	Profile der Präsidentschaftskandidaten Kenias	Italienischer Journalist als Präsidentschaftskandidat ausgewählt
3.4	Israel befreit palästinensische Gefangene	Gov't Komitee genehmigt Freilassung von 26 palästinensischen Gefangenen
4.0	Philadelphia Gebäude kollabiert, 8-10 Menschen können gefangen werden	Philadelphia Gebäude kollabiert; Berichte von Menschen gefangen
3.0	Obama trifft sich mit Mandela Familie	Obama trifft Zuma und würdigt Mandela
3.4	US-Senat startet Waffenkontrolle Debatte	US-Senat wird über Waffenkontrolle Gesetzentwurf abstimmen
1.4	Autobombardierung tötet 53 in Damaskus	Autobombenanschläge töten 13 Zivilisten in der irakischen Hauptstadt
2.6	„Freunde Syriens“ in Doha spricht über Bewaffnung von Rebellen	Syrien-Gespräche vereinbaren militärische Hilfe für Rebellen
2.0	Syrien verurteilt israelische Luftangriffe.	Reihe von tödlichen Angriffen schlägt Irak
5.0	Ägyptens Führer verhängt Ausnahmezustand in 3 Städten	Ägypten Präsident erklärt Ausnahmezustand in drei Städten
2.8	ABVP-Demonstranten kollidieren mit der Polizei bei Jantar Mantar, werfen Steine	Demonstranten kollidieren mit der Polizei in Jantar Mantar, 5 Menschen festgenommen
2.8	Türkischer Premierminister drängt, Proteste in Istanbul zu beenden	Türkische Polizei feuert Tränengas auf Demonstranten in Istanbul
1.8	Zwei Männer wegen Terrorismusdelikten angeklagt	Saudi-gebürtige Nigerianer wegen Terrorismus in New York angeklagt
3.6	EU erhält Friedensnobelpreis	EU erhält Friedensnobelpreis 2012
2.6	Beginn des Stierlauffestes von San Fermin kurz verzögert als Blick durch die baskische Flagge behindert	San Fermin Sisenlauffest beginnt
2.8	Bis zu 21, meist Ausländer, in Kabul Selbstmordattentat getötet	Brite unter Toten in Kabul Selbstmordattentat
0.0	Ehemaliger LAPD-Offizier in Irvine Slayings gesucht	Ehemaliger CIA-Offizier wegen Informationslecks zu 30 Monaten Haft verurteilt
0.8	Tokyo Aktien schließen 0.88pc niedriger	Singapur-Aktien schließen 0.44 Stk niedriger
0.6	Pakistanisches Gericht fordert „Blasphemie“ Amoklamation Antworten	Pakistanische UN-Bericht zeigt alarmierende Ausmaß des Drogenkonsums
3.8	Intel McAfee kauft Cloud-basierter Netzwerk-Firewall-Spezialist Stonesoft für 389 Millionen US-Dollar in bar	McAfee erhält Firewall Stonesoft für 389 Millionen US-Dollar
1.0	4.1 Magnitude Beben trifft U.S.	7.2 Magnitude Erdbeben trifft Philippinen
3.6	Bangladesch Oppositionsführer wegen Kriegsverbrechen zum Tode verurteilt	Bangladesch: Flüchtling vom Kriegsverbrechertribunal zum Tode verurteilt
4.2	Der angebliche Polizistenmörder starb von Schuss zu Kopf	Angeblicher Polizist Mörder starb von einem Schuss
4.8	Autobombe im schwedischen Konsulat in Libyens Benghazi, keine Verluste	Autobombe trifft Schwedisches Konsulat in Benghazi, Keine Verletzung
3.0	Musharraf verhaftet in Lal Masjid Fall	Musharraf in Pakistan verhaftet
4.4	Iran hofft, dass Atomgespräche „Roadmap“ liefern werden	Iran Atomgespräche in Genf spornen hohe Hoffnungen
2.8	35 Militanten wurden bei afghanischen Razzien getötet: Beamter	12 Militanten wurden bei afghanischen Razzien getötet: Ministerium
4.0	Nordkorea soll Testfeuer Kurzstreckenraketen testen	Nordkorea startet Kurzstreckenraketen
2.8	Thailändische Demonstranten behindern die Abstimmung; 1 Tote in Gewalt	Thailändische Demonstranten blockieren Wahllokale in Bangkok
1.8	Venezuelas Hugo Chavez stirbt an Krebs	Hugo Chavez: venezolanische Beamte für die Einheit
2.2	Nordkoreas dritter Test bringt es näher an den Kernkraftstatus	NATO sagt, dass Nordkorea Atomtest eine ernsthafte Bedrohung für den Weltfrieden ist
4.6	Nordkorea führt dritten Atomtest durch	Nordkorea bestätigt dritten Atomtest
